Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
5,1,2,1,5,2,2,53,1,5,2,4,0,56,21170.503598307296,1,0,1,1,2,0,2,1,4,1,4,0,0,0,0,0
7,2,2,1,7,5,3,59,0,5,2,4,0,11,14141.004452591025,2,0,1,1,5,2,2,2,2,4,4,0,0,0,0,0
11,1,5,1,5,4,3,38,1,5,2,4,0,56,15879.390062032164,2,1,1,1,2,0,3,2,4,4,4,0,0,0,0,0
8,1,2,1,6,5,3,51,0,3,2,4,0,40,10074.190514925207,2,0,1,1,7,3,2,2,3,1,1,0,0,0,0,0
9,1,5,1,5,2,3,51,1,5,2,1,0,34,14011.474414801229,4,0,2,1,0,0,2,5,3,1,4,0,0,0,0,0
8,1,2,1,4,1,2,56,0,5,2,4,0,19,1549.2582332071306,2,0,1,1,3,0,2,2,3,3,3,0,0,0,0,0
11,1,2,1,5,4,2,42,1,5,2,4,0,73,24296.418879362638,2,0,1,1,0,0,2,2,3,4,4,0,0,0,0,0
11,1,3,1,6,3,3,31,1,4,2,4,0,5,4547.5105002674445,1,1,1,1,6,0,3,1,4,4,4,0,0,0,0,0
8,1,1,1,5,5,3,57,0,5,2,4,0,15,5814.383822109413,1,0,1,1,6,0,2,1,3,1,4,0,0,0,0,0
11,1,5,1,7,4,3,50,1,5,2,4,0,15,8622.325269298852,2,0,1,1,2,0,2,2,3,3,3,0,0,0,0,0
7,1,2,1,7,2,3,27,1,4,2,4,0,28,58489.821417105,2,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,6,5,4,51,0,4,2,4,0,11,2858.9500435759733,3,0,1,1,5,0,3,2,4,4,4,0,0,0,0,0
10,1,4,1,4,2,3,47,1,5,2,4,0,47,19898.89989583167,2,0,1,1,1,0,2,2,3,3,3,0,0,0,0,0
11,1,1,1,6,4,2,44,0,5,2,4,0,24,8187.223647728471,2,0,1,1,13,0,2,1,4,4,4,0,0,0,0,0
11,1,3,1,2,4,4,66,0,5,2,4,0,23,17018.083415340454,2,0,1,1,9,0,2,2,4,4,4,0,0,0,0,0
11,1,3,1,6,5,4,52,0,5,2,4,0,44,14861.33670808557,3,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
7,1,2,1,6,3,3,61,1,4,2,4,0,25,16238.480831746747,2,0,2,1,4,0,2,2,2,4,4,0,0,0,0,0
11,1,3,1,5,4,2,62,0,5,2,4,0,13,14438.110526693366,2,0,1,1,11,0,3,2,2,1,4,0,0,0,0,0
11,1,3,1,6,5,2,49,1,3,2,4,0,34,35665.147208942544,2,0,2,1,2,0,2,3,4,4,4,0,0,0,0,0
10,1,4,1,5,4,4,43,1,5,2,4,0,36,11210.299951716932,2,0,1,1,6,0,2,2,3,1,3,0,0,0,0,0
11,2,3,1,6,4,4,44,0,5,2,4,0,10,9002.765361235419,2,0,1,1,0,0,2,2,3,4,4,0,0,0,0,0
7,1,2,1,6,2,3,40,0,5,2,4,0,36,9550.623991887664,2,0,1,1,6,0,2,2,1,1,3,0,0,0,0,0
6,1,2,1,6,3,1,66,0,5,2,4,0,15,10250.012070130897,2,0,1,1,14,0,2,2,4,3,4,0,0,0,0,0
11,1,4,1,5,4,4,41,0,5,2,4,0,45,14575.301586434603,3,1,1,1,6,0,2,2,4,1,4,0,0,0,0,0
10,1,1,1,5,4,4,36,0,5,2,4,0,59,11448.489538542595,1,0,1,1,18,0,2,1,1,1,4,0,0,0,0,0
7,1,2,1,6,1,2,47,1,4,2,4,0,56,7757.635299089731,1,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
7,1,3,1,6,2,4,64,0,5,2,4,0,30,9487.735492243472,2,0,1,1,4,0,2,3,4,4,4,0,0,0,0,0
8,1,1,1,6,2,3,60,1,5,2,4,0,19,11048.807617239476,3,0,1,1,16,0,2,1,1,4,3,0,0,0,0,0
7,1,4,1,4,5,1,43,0,3,2,4,0,22,36051.12926770756,2,0,2,1,3,0,2,2,4,4,4,0,0,0,0,0
8,1,3,1,6,3,2,52,1,5,2,4,0,53,12960.090751397052,3,0,1,1,9,0,3,2,4,4,4,0,0,0,0,0
7,1,3,1,6,4,3,45,1,4,2,4,0,37,570.8665351198483,3,0,1,1,6,0,3,2,2,4,4,0,0,0,0,0
10,1,4,1,5,4,2,55,0,5,2,4,0,19,14449.958300087563,2,0,1,1,5,0,3,2,2,3,4,0,0,0,0,0
8,1,2,1,6,5,3,39,0,3,2,4,0,46,10038.885236562222,2,0,1,1,5,1,2,2,3,1,1,0,0,0,0,0
8,1,2,1,6,1,2,59,0,4,2,4,0,24,12981.195555498434,2,0,1,1,5,1,3,2,4,3,4,0,0,0,0,0
11,1,4,1,3,4,3,68,1,5,2,4,0,85,16674.242192544127,4,0,2,1,0,0,3,4,4,1,4,0,0,0,0,0
11,1,3,1,6,4,3,49,1,5,2,4,0,22,8443.711711439377,2,0,1,1,2,0,2,3,3,3,4,0,0,0,0,0
10,1,4,1,6,2,2,45,0,5,2,4,0,20,12028.710895246893,3,0,1,1,6,0,2,2,3,3,4,0,0,0,0,0
2,1,2,1,4,1,4,39,1,4,2,4,0,28,5543.907451714392,1,0,1,1,3,0,3,2,4,2,2,0,0,0,0,0
8,1,2,1,5,2,2,44,1,3,2,4,0,75,24337.611821394938,2,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,6,4,4,36,0,5,2,4,0,23,6221.525292287556,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
8,1,1,1,6,5,4,45,0,4,2,4,0,47,6179.36766763898,2,0,1,1,9,3,2,1,3,3,4,0,0,0,0,0
8,1,1,1,5,2,2,50,1,4,2,4,0,51,24496.738297477037,1,0,1,1,6,0,1,1,4,4,4,0,0,0,0,0
11,1,2,1,2,5,5,59,0,5,2,4,0,42,19149.541488973726,3,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
10,1,2,1,6,4,4,57,1,4,2,4,0,18,12663.509609518298,2,0,1,1,7,0,2,2,3,3,3,0,0,0,0,0
9,1,2,1,5,2,3,43,1,5,2,4,0,22,13206.834911879962,2,0,1,1,2,0,3,1,4,3,4,0,0,0,0,0
6,1,4,1,5,2,2,45,0,5,2,4,0,16,21045.252198010967,2,0,1,1,3,0,3,2,4,1,3,0,0,0,0,0
11,1,2,1,7,4,3,47,1,4,2,4,0,21,16196.14244937444,2,0,1,1,5,0,2,2,3,3,4,0,0,0,0,0
11,1,4,1,6,4,2,40,0,5,2,4,0,24,8664.370244179783,2,1,1,1,0,0,2,2,4,1,4,0,0,0,0,0
11,1,1,1,5,3,3,49,1,5,2,4,0,75,15821.569109586246,1,0,1,1,14,3,3,1,4,4,3,0,0,0,0,0
11,1,1,1,5,3,3,64,0,4,2,4,0,42,10334.781620768756,2,0,1,1,0,0,2,1,4,3,4,0,0,0,0,0
11,1,2,1,6,1,3,32,1,5,1,4,0,15,15275.690557607897,2,0,1,1,6,0,2,2,2,3,4,0,0,0,0,0
11,1,1,1,5,5,5,51,0,5,2,4,0,7,11354.397215276902,1,0,1,1,4,0,2,1,4,1,4,0,0,0,0,0
6,1,2,1,6,4,1,45,0,5,2,4,0,17,10315.080579288846,2,0,1,1,5,0,2,2,4,3,4,0,0,0,0,0
7,1,2,2,1,3,2,43,1,3,2,4,0,78,21822.978284792578,2,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
9,1,3,1,6,3,4,40,1,5,2,4,0,46,26201.28786578469,2,0,1,1,3,1,2,2,4,4,4,0,0,0,0,0
11,1,2,1,6,4,4,53,1,4,2,4,0,11,4698.560389536603,2,0,1,1,1,0,3,2,4,4,4,0,0,0,0,0
11,1,2,1,5,5,4,43,0,5,2,4,0,31,19319.874837588904,3,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
6,1,1,1,4,4,3,56,1,5,2,4,0,15,3052.4210151381803,1,0,1,1,3,0,2,1,3,3,4,0,0,0,0,0
11,1,2,1,6,4,5,49,1,5,1,4,0,10,15174.529229323703,3,0,1,1,1,0,2,2,2,3,4,0,0,0,0,0
6,1,5,1,6,2,1,47,0,4,2,1,0,73,3219.3380494393878,4,0,1,1,11,8,3,3,4,3,4,0,0,0,0,0
11,1,4,1,5,4,3,43,0,5,2,4,0,34,11411.233539315388,2,0,1,1,1,0,2,2,1,4,4,0,0,0,0,0
10,1,2,1,6,4,3,50,0,5,2,4,0,44,13729.675118523232,6,0,1,1,2,0,2,2,3,1,4,0,0,0,0,0
10,1,2,1,5,2,3,32,0,4,2,4,0,38,90967.25101405907,3,0,1,1,11,0,2,2,4,1,2,0,0,0,0,0
9,1,2,1,5,3,3,45,1,5,2,4,0,28,13315.245059020917,1,0,1,1,0,0,2,1,2,4,4,0,0,0,0,0
11,1,4,1,6,4,2,46,1,5,2,4,0,69,15012.52710262054,2,0,1,1,0,0,2,3,4,1,4,0,0,0,0,0
8,1,2,1,2,5,3,42,0,5,2,4,0,4,2028.0010196088924,1,0,1,1,7,1,3,1,3,1,3,0,0,0,0,0
8,1,3,1,4,2,3,43,0,5,2,4,0,22,18400.95332294724,1,0,1,1,4,0,2,1,1,1,4,0,0,0,0,0
7,1,3,1,2,4,3,43,1,4,2,4,0,49,743.7146938397653,2,0,1,1,1,0,3,2,2,4,4,0,0,0,0,0
10,1,3,1,2,3,3,39,0,5,2,4,0,12,15636.220452099758,2,1,1,1,1,0,2,2,2,4,4,0,0,0,0,0
7,1,3,1,5,4,4,40,0,5,2,4,0,25,17049.91631240529,2,0,2,1,2,0,3,2,4,1,4,0,0,0,0,0
8,1,4,1,7,3,2,39,0,4,2,4,0,40,31816.035721883367,3,0,1,1,4,0,2,2,3,4,4,0,0,0,0,0
7,1,3,1,6,5,2,40,1,5,2,4,0,20,7060.49955585411,3,0,2,1,4,1,2,3,3,1,4,0,0,0,0,0
8,1,2,1,6,3,3,57,0,4,2,4,0,18,2692.158757162252,2,0,1,1,0,0,3,2,3,1,2,0,0,0,0,0
7,1,3,1,6,5,3,56,1,4,2,4,0,38,13985.394780888037,3,0,2,1,3,0,2,2,1,1,4,0,0,0,0,0
9,1,1,1,5,4,3,40,1,4,2,1,0,42,16011.063971304591,2,0,1,1,4,0,2,1,1,3,4,0,0,0,0,0
11,1,2,1,2,3,3,59,0,5,2,4,0,47,7908.562633289412,1,0,1,1,2,0,2,2,2,3,4,0,0,0,0,0
6,1,1,2,1,3,4,49,1,5,2,4,0,65,21187.56457707981,2,0,1,1,6,0,1,1,4,1,4,0,0,0,0,0
6,1,3,1,2,2,3,28,1,3,2,4,0,43,25768.33286537932,2,0,1,1,4,0,2,1,2,1,4,0,0,0,0,0
7,1,2,1,4,4,3,42,1,4,2,1,0,22,16020.918720767459,2,0,1,1,6,0,2,2,1,1,4,0,0,0,0,0
11,1,3,1,6,3,4,47,0,4,2,4,0,31,12469.366308119626,2,0,2,1,1,0,2,2,3,1,4,0,0,0,0,0
11,1,4,1,5,2,2,40,0,4,2,4,0,15,7988.089034086106,2,0,1,1,2,0,2,2,1,4,4,0,0,0,0,0
9,1,4,1,6,4,2,41,0,4,2,4,0,40,10191.825861777974,2,0,1,1,4,1,2,2,2,3,2,0,0,0,0,0
10,1,2,1,5,4,4,42,0,5,2,4,0,86,18612.627065843575,2,0,1,1,1,0,2,2,1,4,4,0,0,0,0,0
7,1,3,1,4,2,3,47,1,5,2,2,0,30,9773.52961367053,2,0,1,1,1,0,2,3,4,3,3,0,0,0,0,0
8,1,2,1,6,5,3,52,1,5,2,4,0,10,11135.164595535909,3,0,1,1,14,0,2,2,3,1,3,0,0,0,0,0
10,1,2,1,6,4,4,58,1,4,2,4,0,15,12769.044702447889,2,0,1,1,7,0,2,2,3,3,4,0,0,0,0,0
11,2,3,1,6,4,3,35,1,4,2,4,0,50,14365.366596946968,3,0,2,1,6,0,2,2,2,3,4,0,0,0,0,0
7,1,2,1,6,5,4,46,0,5,2,4,0,14,6246.463659691314,2,0,1,1,4,0,2,2,3,4,4,0,0,0,0,0
2,1,3,1,6,2,1,40,0,4,2,1,0,9,3240.585646773795,1,0,1,1,3,0,3,2,3,4,4,0,0,0,0,0
8,1,3,1,7,4,2,56,0,2,2,4,0,39,2503.136927737038,2,0,1,1,13,0,2,2,3,1,4,0,0,0,0,0
8,1,2,1,6,4,3,49,1,4,2,4,0,22,16391.876041118558,2,0,1,2,5,0,2,2,3,3,2,0,0,0,0,0
7,1,1,1,6,4,4,37,0,4,2,4,0,34,12388.10857693585,2,0,1,1,0,0,2,1,2,4,4,0,0,0,0,0
9,1,2,1,6,3,3,51,1,5,2,4,0,40,26372.318664411225,2,0,1,1,7,3,2,2,4,4,4,0,0,0,0,0
8,1,2,1,6,5,3,52,1,5,2,4,0,13,12784.627453514331,2,0,1,1,6,0,2,2,4,3,4,0,0,0,0,0
10,1,2,1,6,5,4,56,0,5,2,4,0,28,6163.373532812373,2,0,1,1,11,0,3,2,3,3,3,0,0,0,0,0
8,1,1,1,4,2,4,32,1,5,2,4,0,25,19895.11544254176,1,0,2,1,1,0,2,1,3,2,4,0,0,0,0,0
11,1,2,1,2,3,4,58,0,5,2,4,0,51,19183.574735793027,3,0,1,1,5,0,2,2,4,3,3,0,0,0,0,0
10,1,2,1,6,4,4,44,0,5,2,4,0,15,5415.0188494358135,2,0,1,1,6,0,3,1,4,4,4,0,0,0,0,0
7,1,1,1,6,2,4,46,0,4,2,4,0,33,3713.8583542472225,1,0,1,1,3,0,2,1,4,4,4,0,0,0,0,0
11,1,4,1,6,4,2,45,0,5,2,4,0,75,7684.13670716135,2,0,1,1,9,0,2,2,3,3,4,0,1,0,0,0
11,1,2,1,4,4,3,35,0,4,2,4,0,10,8693.480293348972,2,0,1,1,5,0,2,2,2,3,4,0,0,0,0,0
11,1,2,1,2,5,4,60,0,5,2,4,0,25,18992.544960729334,2,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
5,1,2,1,2,3,2,60,0,5,2,4,0,43,15704.643312737588,2,0,1,1,5,0,2,2,2,3,4,0,0,0,0,0
8,1,1,1,5,4,4,49,1,5,2,4,0,13,1710.26611254517,1,0,1,1,4,0,2,1,3,3,3,0,0,0,0,0
8,1,3,1,7,2,4,40,1,5,2,4,0,4,15991.407644577044,3,0,1,1,25,0,2,2,1,3,2,0,0,0,0,0
10,1,2,1,6,5,5,38,0,5,2,4,0,32,4100.050584011776,3,0,1,1,4,0,3,2,3,3,4,0,0,0,0,0
11,1,5,1,1,2,3,49,0,4,2,1,0,84,3214.434895088056,4,0,1,1,13,9,3,3,3,4,4,0,0,0,0,0
11,1,2,1,6,2,3,47,1,5,2,4,0,19,8487.446947309227,2,0,1,1,2,0,2,2,3,3,3,0,0,0,0,0
8,1,2,1,6,2,2,30,0,3,2,4,0,28,9620.601189462268,2,0,1,1,6,0,2,2,1,1,3,0,0,0,0,0
7,1,3,1,6,2,3,48,0,5,2,4,0,14,9291.99910819194,4,0,1,1,2,0,1,3,4,4,4,0,0,0,0,0
6,1,2,1,5,4,3,59,1,5,2,4,0,7,17801.951812034094,2,0,1,1,5,0,2,2,3,1,2,0,0,0,0,0
10,1,2,1,5,2,3,37,0,5,2,4,0,68,12223.685365465923,3,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,6,5,3,42,0,4,2,4,0,32,10090.012024540461,2,0,1,1,12,2,3,2,3,4,3,0,0,0,0,0
11,1,2,1,7,4,3,43,0,5,2,4,0,76,16653.766950810157,2,0,2,1,3,0,3,2,2,3,3,0,0,0,0,0
11,1,2,1,6,4,2,63,1,5,2,4,0,24,7160.625205466012,3,0,1,1,2,1,2,2,2,4,4,0,0,0,0,0
8,1,2,1,6,5,4,49,0,4,2,4,0,23,6225.263672837197,3,0,1,1,14,0,2,2,3,3,4,0,0,0,0,0
11,1,1,1,6,4,4,47,1,4,2,4,0,20,4541.517036907967,1,0,1,1,7,0,2,1,4,4,4,0,0,0,0,0
8,1,1,1,4,2,5,55,1,3,2,1,0,26,9939.059291079744,6,0,1,1,10,0,3,1,4,1,4,0,0,0,0,0
11,1,4,1,5,2,3,45,0,5,2,4,0,37,12046.996494223638,4,0,1,1,4,0,3,3,3,3,3,0,0,0,0,0
11,1,1,1,6,1,2,41,0,5,2,4,0,41,8340.597297717248,1,0,1,1,4,0,2,1,3,4,4,0,0,0,0,0
10,1,2,1,5,5,4,55,1,5,2,4,0,14,11208.177767965806,2,0,1,1,4,0,2,2,3,1,3,0,0,0,0,0
7,1,1,1,2,2,4,23,0,4,2,4,0,42,42193.619605354266,2,0,2,1,1,0,2,1,4,3,4,0,0,0,0,0
7,1,3,1,1,4,2,39,0,5,2,4,0,10,21180.05807489387,2,0,1,1,1,0,3,2,4,3,3,0,0,0,0,0
10,1,3,1,2,3,3,39,1,4,2,4,0,91,36510.12879423913,1,0,2,1,1,0,2,1,4,4,4,0,0,0,0,0
11,1,2,1,7,4,3,57,0,5,2,4,0,17,16691.370151787032,2,0,2,1,15,0,2,1,4,3,4,0,0,0,0,0
10,1,3,1,5,2,2,40,0,5,2,4,0,42,14564.976828505038,2,0,1,1,8,0,2,1,4,1,4,0,0,0,0,0
5,1,4,1,5,2,2,48,1,5,2,4,0,32,21222.300503315215,2,0,1,1,3,0,2,2,4,1,4,0,0,0,0,0
5,1,4,1,4,1,3,40,1,5,2,4,0,22,3027.0613066123296,3,0,1,1,6,0,2,3,3,3,4,0,0,0,0,0
11,1,4,1,4,5,5,46,1,5,2,4,0,72,15012.31134598536,2,0,1,1,0,0,2,3,4,1,4,0,0,0,0,0
11,1,2,1,7,4,3,53,0,4,2,4,0,32,16230.988683043044,2,0,1,1,4,0,2,1,3,4,4,0,0,0,0,0
9,1,1,1,6,2,2,49,1,5,2,4,0,37,12332.577000940897,2,0,1,1,5,0,2,1,3,2,4,0,0,0,0,0
11,1,3,1,5,3,4,37,1,5,2,4,0,58,24309.9842206403,2,1,1,1,0,0,2,2,4,4,4,0,0,0,0,0
10,1,2,1,6,4,3,25,0,5,2,4,0,83,8841.1047745818,3,0,1,1,4,0,2,2,3,3,4,0,0,0,0,0
8,1,4,1,6,3,3,42,1,5,2,4,0,26,12926.439356636458,6,0,1,1,7,0,3,2,4,4,4,0,0,0,0,0
8,1,2,1,4,1,2,56,0,2,2,4,0,36,2509.5483419049942,2,0,1,1,15,0,2,2,4,1,4,0,0,0,0,0
6,1,1,1,6,5,3,41,1,3,2,4,0,36,26089.90620535358,2,0,1,1,0,0,2,1,1,3,4,0,0,0,0,0
7,1,1,1,6,2,3,52,0,5,2,4,0,28,10673.78911098136,1,0,1,1,9,0,1,1,1,1,4,0,1,0,0,0
6,1,2,1,6,2,1,42,0,4,2,1,0,11,3235.9418549676734,1,0,1,1,3,0,3,2,3,4,4,0,0,0,0,0
11,1,3,1,2,5,3,53,0,5,2,4,0,13,19105.520711831214,2,0,1,1,2,0,3,2,4,3,2,0,0,0,0,0
8,1,2,1,6,3,2,60,0,3,2,2,0,21,32192.085341584072,1,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
11,1,2,1,7,4,3,48,1,4,2,4,0,21,16197.201534183409,2,0,1,1,5,0,2,2,3,3,4,0,0,0,0,0
7,1,2,1,2,2,3,32,0,4,2,4,0,65,41315.5839959363,2,0,2,1,6,0,2,2,4,3,4,0,0,0,0,0
10,1,3,1,5,3,4,32,0,5,2,4,0,42,126556.56205524338,2,0,1,1,2,0,3,2,4,1,4,0,0,0,0,0
9,1,1,1,6,3,3,56,0,5,2,4,0,39,13490.34195662548,1,0,1,1,7,0,2,1,4,4,4,0,0,0,0,0
6,1,3,1,6,5,1,47,0,5,2,4,0,10,5608.502869142329,2,0,2,1,1,0,3,2,2,4,3,0,0,0,0,0
11,1,2,1,6,1,3,38,1,5,2,4,0,18,8491.054084890664,2,0,1,1,1,0,2,2,3,1,3,0,0,0,0,0
7,1,2,1,6,5,3,30,1,5,2,4,0,17,15302.521493904098,2,0,1,1,6,0,2,2,2,1,4,0,0,0,0,0
7,1,4,1,6,3,3,51,0,5,2,4,0,23,7938.396170092617,2,0,1,1,0,0,2,2,2,4,4,0,0,0,0,0
11,1,2,1,2,5,4,52,0,3,2,4,0,18,19010.44090907598,2,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
6,1,3,1,6,2,3,45,1,3,2,4,0,49,25990.909042237974,2,0,1,1,4,0,2,1,4,4,4,0,0,0,0,0
6,1,2,1,7,4,4,24,0,5,2,2,0,43,8899.041493435987,3,0,2,1,6,0,3,2,4,1,4,0,0,0,0,0
9,1,2,1,6,3,5,28,1,4,2,4,0,12,12536.299153317668,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,3,4,5,53,1,5,2,4,0,45,14860.46297049533,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,1,1,6,4,4,32,1,4,2,4,0,43,4620.086027479002,1,0,1,1,20,0,2,1,4,4,4,0,0,0,0,0
6,1,3,1,1,5,4,47,1,5,2,4,0,30,17874.248163881442,2,0,1,2,4,0,2,2,4,4,4,0,0,0,0,0
9,2,2,1,6,3,2,52,1,5,2,4,0,22,13538.341620828545,1,0,1,1,1,0,2,2,4,4,4,0,0,0,0,0
8,1,2,1,6,4,4,26,0,5,2,4,0,41,19559.139850585812,2,0,2,1,4,0,2,2,4,4,4,0,0,0,0,0
11,1,1,1,5,4,2,43,0,5,2,4,0,84,14526.57542375185,1,0,1,1,5,0,2,1,4,1,4,0,0,0,0,0
9,1,2,1,4,2,2,57,1,5,2,4,0,29,12332.848329125341,2,0,1,1,5,0,2,2,4,2,4,0,0,0,0,0
11,1,2,1,6,1,2,45,0,5,2,4,0,19,8490.112784498882,2,0,1,1,3,0,2,2,3,3,3,0,0,0,0,0
7,1,4,1,6,2,4,37,0,4,2,4,0,30,3744.3589391895825,2,1,1,1,3,0,2,2,4,2,4,0,0,0,0,0
11,1,2,1,6,5,3,36,1,5,2,4,0,34,15424.894980345638,2,0,1,1,3,0,2,1,2,1,4,0,0,0,0,0
11,1,3,1,6,5,3,43,0,5,2,4,0,19,10628.791342351184,2,1,1,1,3,2,3,2,1,4,3,0,0,0,0,0
5,2,2,1,5,2,3,33,0,5,2,4,0,24,11360.543785853777,2,0,1,1,0,0,3,2,4,1,4,0,0,0,0,0
11,1,2,1,6,4,5,54,1,5,2,4,0,49,14850.393968727454,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
9,1,1,1,5,4,3,49,1,5,2,4,0,17,13300.52593345323,1,0,1,2,3,0,2,1,4,2,4,0,0,0,0,0
10,1,2,1,6,4,4,49,0,5,2,4,0,15,12651.05327514675,1,0,1,1,19,0,2,2,3,3,4,0,0,0,0,0
8,1,2,1,1,5,4,56,1,5,2,4,0,27,18015.229197673652,2,0,1,1,9,0,2,2,4,1,4,0,0,0,0,0
10,1,1,1,7,4,3,26,1,5,2,4,0,10,16777.955217011564,1,0,1,1,5,0,2,1,2,3,4,0,0,0,0,0
6,1,2,1,2,2,3,26,0,4,2,4,0,38,41893.412738774576,2,0,2,1,3,0,2,2,4,3,4,0,0,0,0,0
11,1,2,1,7,4,3,36,1,4,2,4,0,10,16208.074895040529,2,0,1,1,2,0,2,2,3,3,4,0,0,0,0,0
10,1,2,1,6,5,4,52,1,5,2,4,0,51,12596.673316879263,2,0,1,1,3,0,2,2,3,1,4,0,0,0,0,0
11,1,2,1,2,5,4,53,0,4,2,4,0,44,19235.289696522235,3,0,1,1,2,0,2,2,4,3,4,0,0,0,0,0
8,1,4,1,6,3,4,51,1,4,2,4,0,13,9475.25182145593,2,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
7,1,4,1,5,4,2,39,0,5,2,4,0,28,14565.793286499758,2,1,1,1,4,0,2,2,4,1,4,0,0,0,0,0
8,1,4,1,6,2,2,52,1,4,2,4,0,14,9475.9544722625,2,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,5,1,6,4,4,36,1,5,2,4,0,27,8413.448146683944,3,0,1,1,3,0,2,3,3,3,4,0,0,0,0,0
11,1,3,1,6,4,2,44,0,5,2,4,0,16,8157.643461158759,2,0,1,1,0,0,2,2,3,4,4,0,0,0,0,0
9,1,3,2,2,2,4,44,1,5,2,4,0,25,13183.637612499204,2,0,1,1,9,0,3,2,4,3,4,0,0,0,0,0
10,1,2,1,5,4,3,54,1,5,2,4,0,19,17660.52565037193,2,0,1,1,9,0,2,2,3,1,4,0,0,0,0,0
8,1,2,1,6,2,2,51,0,5,2,4,0,36,6357.830917335328,4,0,1,1,5,0,2,2,4,4,3,0,0,0,0,0
10,1,3,1,5,5,3,32,0,5,2,4,0,29,11546.55895098302,2,0,1,1,4,0,3,2,3,4,4,0,0,0,0,0
8,1,2,1,6,5,4,67,0,4,2,4,0,8,6282.964391715442,2,0,1,1,12,0,2,2,3,3,3,0,0,0,0,0
11,1,3,1,5,4,3,43,1,5,2,4,0,72,37089.63849590916,2,0,2,1,4,0,2,2,4,4,4,0,0,0,0,0
9,1,2,1,6,2,2,35,1,5,2,4,0,22,12000.0,3,0,1,1,2,0,2,2,3,3,3,0,0,0,0,0
1,1,1,1,4,4,2,59,1,5,2,4,0,10,8225.485697742268,2,0,1,1,4,0,2,1,3,4,4,0,0,0,0,0
8,1,2,1,7,2,4,48,1,5,2,4,0,7,16013.563492418094,2,0,1,1,12,0,2,2,1,3,2,0,0,0,0,0
10,1,3,1,3,4,4,51,0,5,2,4,0,34,14860.316171003946,3,0,1,1,1,0,2,2,4,1,4,0,0,0,0,0
11,1,2,1,2,5,4,59,0,5,2,4,0,55,19160.591620309653,3,0,1,1,7,0,2,2,4,1,4,0,0,0,0,0
8,1,3,1,6,4,2,33,1,5,2,4,0,20,12848.277417985497,2,0,2,1,14,0,3,2,1,1,4,0,0,0,0,0
10,1,4,1,5,4,4,37,0,5,2,4,0,20,14563.355167784453,2,2,1,1,3,0,2,2,3,1,4,0,0,0,0,0
8,1,3,1,5,2,2,41,1,4,2,4,0,22,24211.03623117949,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
11,1,1,1,5,4,3,49,0,5,2,4,0,28,8320.874359964444,2,0,1,1,7,0,2,1,2,3,4,0,0,0,0,0
8,1,3,1,4,2,4,44,0,4,2,4,0,27,3437.478892527506,3,0,1,1,5,0,3,2,3,4,4,0,0,0,0,0
11,1,4,1,5,2,3,36,0,4,2,4,0,7,8016.128844073885,2,0,1,1,2,0,2,2,1,4,4,0,0,0,0,0
5,1,1,1,6,3,2,46,0,5,2,4,0,35,13494.62226735224,1,0,1,1,7,0,2,1,4,4,4,0,0,0,0,0
7,1,2,1,5,4,5,64,1,5,2,4,0,22,1899.223432310932,2,0,1,1,2,0,2,2,4,1,4,0,0,0,0,0
8,1,2,1,6,2,1,61,0,5,2,1,0,85,3261.4467247490834,2,0,1,1,6,0,3,2,4,1,3,0,0,0,0,0
7,1,1,1,5,5,4,38,0,5,2,4,0,37,6195.603812495314,2,0,1,1,3,2,2,1,3,3,4,0,0,0,0,0
9,1,2,1,2,1,2,46,1,4,2,4,0,37,13147.225858880434,2,0,1,1,1,0,3,2,4,3,4,0,0,0,0,0
11,1,2,1,7,5,3,40,1,5,2,4,0,25,16624.88505977219,3,0,2,1,9,0,3,2,2,1,3,0,0,0,0,0
